ID,Study_ID,Author,Affiliation ID,Affiliation,City,Country
1691,430,Tylleska T.,60071676,Makerere University,Kampala,Uganda
1692,430,Lie S.A.,60012769,Mailman School of Public Health,New York,United States
1693,430,Åstrøm A.N.,60071676,Makerere University,Kampala,Uganda
1694,431,Ajayi Deborah M.,60199609,"College of Medicine, University of Ibadan",Ibadan,Nigeria
1695,431,Abiodun-Solanke Iyabode M.F.,60199609,"College of Medicine, University of Ibadan",Ibadan,Nigeria
1696,431,Gbadebo Shakeerah O.,60199609,"College of Medicine, University of Ibadan",Ibadan,Nigeria
1697,432,Anyanechi C.E.,60021765,University of Calabar,Calabar,Nigeria
1698,433,Varenne B.,60027142,Organisation Mondiale de la Santé,Geneva,Switzerland
1699,434,Lawal A.,60006270,University of Ibadan,Ibadan,Nigeria
1700,434,Soyele O.,60011031,Obafemi Awolowo University,Ife,Nigeria
1701,434,Akinyamoju A.,60006270,University of Ibadan,Ibadan,Nigeria
1702,435,Hewlett S.A.,60017910,University of Ghana,Accra,Ghana
1703,435,Yawson A.E.,60017910,University of Ghana,Accra,Ghana
1704,435,Calys-Tagoe B.N.L.,60017910,University of Ghana,Accra,Ghana
1705,435,Naidoo N.,60027142,Organisation Mondiale de la Santé,Geneva,Switzerland
1706,435,Martey P.,60071879,Komfo Anokye Teaching Hospital,Kumasi,Ghana
1707,435,Chatterji S.,60027142,Organisation Mondiale de la Santé,Geneva,Switzerland
1708,435,Kowal P.,60027142,Organisation Mondiale de la Santé,Geneva,Switzerland
1709,435,Mensah G.,60010571,"The University of Newcastle, Australia",Callaghan,Australia
1710,435,Minicuci N.,60017910,University of Ghana,Accra,Ghana
1711,435,Biritwum R.B.,60017910,University of Ghana,Accra,Ghana
1712,436,Oyetola E.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
1713,436,Owotade F.J.,60011031,Obafemi Awolowo University,Ife,Nigeria
1714,436,Agbelusi G.A.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
1715,436,Fatusi O.,60011031,Obafemi Awolowo University,Ife,Nigeria
1716,436,Sanusi A.,60011031,Obafemi Awolowo University,Ife,Nigeria
1717,436,Adesina O.M.,60011031,Obafemi Awolowo University,Ife,Nigeria
1718,439,Oyedeji O.,60004606,Ladoke Akintola University of Technology,Ogbomoso,Nigeria
1719,439,Gbolahan O.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
1720,439,Oluwatoyin Abe E.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
1721,439,Agelebe E.,60004606,Ladoke Akintola University of Technology,Ogbomoso,Nigeria
1722,440,Aliyu I.,60004465,Bayero University,Kano,Nigeria
1723,440,Adewale A.,60031743,Federal Medical Centre Nigeria,N/A,Nigeria
1724,440,Teslim L.O.,60031743,Federal Medical Centre Nigeria,N/A,Nigeria
1725,442,Osiatuma V.I.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
1726,442,Otuyemi O.D.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
1727,442,Kolawole K.A.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
1728,442,Ogunbanjo B.O.,60026284,Lagos State University Teaching Hospital,Lagos,Nigeria
1729,442,Amusa Y.B.,60011031,Obafemi Awolowo University,Ife,Nigeria
1730,443,Akinmoladun V.I.,60199609,"College of Medicine, University of Ibadan",Ibadan,Nigeria
1731,443,Gbolahan O.O.,60199609,"College of Medicine, University of Ibadan",Ibadan,Nigeria
1732,443,Akadiri O.A.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
1733,443,Akinyamoju C.A.,60029544,University of Port Harcourt,Port Harcourt,Nigeria
1734,444,Agbenorku P.,114713075,Reconstructive Plastic Surgery &amp; Burns Unit,Kumasi,Ghana
1735,444,Agbenorku M.,60071879,Komfo Anokye Teaching Hospital,Kumasi,Ghana
1736,444,Klutsey E.,118107070,School of Medical Sciences,Kumasi,Ghana
1737,444,Aboah K.,60071885,Kwame Nkrumah University of Science and Technology,Kumasi,Ghana
1738,444,Agamah G.,108669455,Global Evangelical Mission Hospital,N/A,Ghana
1739,444,Amevor E.,60116801,"University of Health and Allied Sciences, Ghana",Ho,Ghana
1740,444,Hoyte-Williams P.E.,60071879,Komfo Anokye Teaching Hospital,Kumasi,Ghana
1741,444,Abude F.,118107070,School of Medical Sciences,Kumasi,Ghana
1742,444,Sefenu R.,111735072,St. Martin de Porres Hospital,N/A,Ghana
1743,444,Osei D.,114713709,Nurses Training College,Ho,Ghana
1744,444,Kofitsey M.,114713075,Reconstructive Plastic Surgery &amp; Burns Unit,Kumasi,Ghana
1745,444,Fiifi-Yankson P.K.,60071879,Komfo Anokye Teaching Hospital,Kumasi,Ghana
1746,445,Nouaman M.N.,60071940,Centre Hospitalier Universitaire de Treichville,Abidjan,Cote d'Ivoire
1747,445,Meless D.G.,60071952,University of Cocody,Abidjan,Cote d'Ivoire
1748,445,Coffie P.A.,60071940,Centre Hospitalier Universitaire de Treichville,Abidjan,Cote d'Ivoire
1749,445,Arrivé E.,60071952,University of Cocody,Abidjan,Cote d'Ivoire
1750,445,Tchounga B.K.,60102125,Université de Bordeaux,Bordeaux,France
1751,445,Ekouévi D.K.,60000905,Inserm,Paris,France
1752,445,Anoma C.,60071940,Centre Hospitalier Universitaire de Treichville,Abidjan,Cote d'Ivoire
1753,445,Eholié S.P.,60102125,Université de Bordeaux,Bordeaux,France
1754,445,Dabis F.,60000905,Inserm,Paris,France
1755,445,Jaquet A.,60071940,Centre Hospitalier Universitaire de Treichville,Abidjan,Cote d'Ivoire
1756,447,Temilola O.D.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
1757,447,Folayan M.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
1758,448,Harjunmaa U.,60011170,Tampere University,Tampere,Finland
1759,448,Järnstedt J.,60008760,University Hospital of Tampere,Tampere,Finland
1760,448,Alho L.,60011170,Tampere University,Tampere,Finland
1761,448,Dewey K.G.,60014439,"University of California, Davis",Davis,United States
1762,448,Cheung Y.B.,60095034,Duke-NUS Medical School,Singapore City,Singapore
1763,448,Deitchler M.,60120612,FHI 360,Durham,United States
1764,448,Ashorn U.,60011170,Tampere University,Tampere,Finland
1765,448,Maleta K.,60072660,University of Malawi,Zomba,Malawi
1766,448,Klein N.J.,60012662,UCL Great Ormond Street Institute of Child Health,London,United Kingdom
1767,448,Ashorn P.,60011170,Tampere University,Tampere,Finland
1768,449,Eigbobo J.O.,60029544,University of Port Harcourt,Port Harcourt,Nigeria
1769,449,Nzomiwu C.L.,60006448,University of Lagos,Lagos,Nigeria
1770,450,Kawia H.M.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
1771,450,Mbawalla H.S.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
1772,450,Kahabuka F.K.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
1773,451,Gbadebo O.S.,60199609,"College of Medicine, University of Ibadan",Ibadan,Nigeria
1774,451,Bamidele K.,60199609,"College of Medicine, University of Ibadan",Ibadan,Nigeria
1775,452,Ogunrinde T.J.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
1776,452,Dosumu O.O.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
1777,452,Shaba O.P.,60006448,University of Lagos,Lagos,Nigeria
1778,453,Taiwo O.A.,60032480,Usmanu Danfodiyo University,Sokoto,Nigeria
1779,453,Sulaiman O.A.,60199609,"College of Medicine, University of Ibadan",Ibadan,Nigeria
1780,453,Shoremi O.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
1781,453,Danlami J.,60031743,Federal Medical Centre Nigeria,N/A,Nigeria
1782,453,Adeniji O.U.,60031743,Federal Medical Centre Nigeria,N/A,Nigeria
1783,453,Olawole W.O.,60031743,Federal Medical Centre Nigeria,N/A,Nigeria
1784,454,Michele Lolita Y.,115281289,Université des Montagnes,Yaounde,Cameroon
1785,454,Ashu Michael A.,115281289,Université des Montagnes,Yaounde,Cameroon
1786,454,Hubert N.,60072820,Universite de Kinshasa,Kinshasa,Democratic Republic Congo
1787,454,Florence D.,115281289,Université des Montagnes,Yaounde,Cameroon
1788,454,Jacques B.,60072820,Universite de Kinshasa,Kinshasa,Democratic Republic Congo
1789,455,Mercy O.,60017980,University of Benin,Benin,Nigeria
1790,456,Ashu Agbor M.,60031569,University of the Western Cape,Bellville,South Africa
1791,456,Naidoo S.,60031569,University of the Western Cape,Bellville,South Africa
1792,457,Popoola B.,60006270,University of Ibadan,Ibadan,Nigeria
1793,457,Dosumu E.,60006270,University of Ibadan,Ibadan,Nigeria
1794,457,Ifesanya J.,60006270,University of Ibadan,Ibadan,Nigeria
1795,458,Nwhator S.O.,60011416,University of Abuja,Abuja,Nigeria
1796,458,Umeizudike K.A.,60006448,University of Lagos,Lagos,Nigeria
1797,458,Ayanbadejo P.O.,60006448,University of Lagos,Lagos,Nigeria
1798,458,Opeodu O.I.,60006270,University of Ibadan,Ibadan,Nigeria
1799,458,Olamijulo J.A.,60006448,University of Lagos,Lagos,Nigeria
1800,458,Sorsa T.,60002952,Helsingin Yliopisto,Helsinki,Finland
1801,459,Oginni A.,60011031,Obafemi Awolowo University,Ife,Nigeria
1802,459,Adeleke A.,60105050,Ekiti State University,Ado-Ekiti,Nigeria
1803,459,Chandler N.,60007763,Faculty of Dentistry,Dunedin,New Zealand
1804,460,Lawal F.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
1805,460,Taiwo J.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
1806,460,Arowojolu M.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
1807,461,Kahabuka F.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
1808,461,Mugonzibwa E.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
1809,461,Mwalutambi S.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
1810,461,Kikwilu E.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
1811,462,Popoola B.O.,60006270,University of Ibadan,Ibadan,Nigeria
1812,462,Denloye O.O.,60006270,University of Ibadan,Ibadan,Nigeria
1813,463,Umanah A.,60029544,University of Port Harcourt,Port Harcourt,Nigeria
1814,463,Omogbai A.A.,115060356,District Hospital Egba,N/A,Nigeria
1815,463,Osagbemiro B.,60029544,University of Port Harcourt,Port Harcourt,Nigeria
1816,464,Lawal F.B.,60006270,University of Ibadan,Ibadan,Nigeria
1817,464,Taiwo J.O.,60027403,University College Hospital,London,United Kingdom
1818,464,Oke G.A.,60006270,University of Ibadan,Ibadan,Nigeria
1819,465,Arigbede A.,60029544,University of Port Harcourt,Port Harcourt,Nigeria
1820,465,Denloye O.,60006270,University of Ibadan,Ibadan,Nigeria
1821,465,Dosumu O.,60006270,University of Ibadan,Ibadan,Nigeria
1822,466,Kityamuwesi R.,60071696,Mulago Hospital,Kampala,Uganda
1823,466,Muwaz L.,60071676,Makerere University,Kampala,Uganda
1824,466,Kasangaki A.,60071676,Makerere University,Kampala,Uganda
1825,466,Kajumbula H.,60071676,Makerere University,Kampala,Uganda
1826,466,Rwenyonyi C.M.,60071676,Makerere University,Kampala,Uganda
1827,467,Mwansasu C.,60138517,The University of Dodoma,Dodoma,Tanzania
1828,467,Liyombo E.,60071590,Muhimbili National Hospital,Dar Es Salaam,Tanzania
1829,467,Moshi N.,60071590,Muhimbili National Hospital,Dar Es Salaam,Tanzania
1830,467,Mpondo B.C.T.,60138517,The University of Dodoma,Dodoma,Tanzania
1831,468,Uti O.G.,60006448,University of Lagos,Lagos,Nigeria
1832,468,Sofola O.,60006448,University of Lagos,Lagos,Nigeria
1833,469,Muwazi L.M.,60196602,Makerere University College of Health Sciences,Kampala,Uganda
1834,469,Kamulegeya A.,60196602,Makerere University College of Health Sciences,Kampala,Uganda
1835,470,Simangwa L.D.,60027989,Det Medisinske Fakultet,Bergen,Norway
1836,470,Åstrøm A.N.,60027989,Det Medisinske Fakultet,Bergen,Norway
1837,470,Johansson A.,60027989,Det Medisinske Fakultet,Bergen,Norway
1838,470,Minja I.K.,60091726,Muhimbili University of Health and Allied Sciences,Dar Es Salaam,Tanzania
1839,470,Johansson A.K.,60027989,Det Medisinske Fakultet,Bergen,Norway
1840,471,Udoye C.I.,60025390,University of Nigeria,Naukka,Nigeria
1841,471,Jafarzadeh H.,60196672,Dental Research Center,Mashhad,Iran
1842,471,Kinoshita J.I.,60159921,Showa University Dental Hospital,Tokyo,Japan
1843,471,Manabe A.,60159921,Showa University Dental Hospital,Tokyo,Japan
1844,471,Kobayashi M.,60159921,Showa University Dental Hospital,Tokyo,Japan
1845,472,Millogo M.,100612192,University Hospital,Ouagadougou,Burkina Faso
1846,472,Ouedraogo R.W.L.,121845310,Sourô Sanou University Hospital Center,,Burkina Faso
1847,472,Ily V.,107742685,University Hospital Yalgado Ouedraogo,Ouagadougou,Burkina Faso
1848,472,Konsem T.,107742685,University Hospital Yalgado Ouedraogo,Ouagadougou,Burkina Faso
1849,472,Ouedraogo D.,107742685,University Hospital Yalgado Ouedraogo,Ouagadougou,Burkina Faso
1850,473,Esan T.A.,60011031,Obafemi Awolowo University,Ife,Nigeria
1851,473,Esan T.A.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
1852,473,Mothupi K.A.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
1853,473,Schepartz L.A.,60079992,University of the Witwatersrand Faculty of Health Sciences,Johannesburg,South Africa
1854,474,Adesina K.,60010382,University of Ilorin,Ilorin,Nigeria
1855,474,Ernest M.,60010382,University of Ilorin,Ilorin,Nigeria
1856,474,Tobin A.,114674474,Sobi Specialist Hospital,Ilorin,Nigeria
1857,474,Isiaka-Lawal S.,114674474,Sobi Specialist Hospital,Ilorin,Nigeria
1858,474,Adeyemi M.,60010382,University of Ilorin,Ilorin,Nigeria
1859,474,Olarinoye A.,60010382,University of Ilorin,Ilorin,Nigeria
1860,474,Ezeoke G.,60010382,University of Ilorin,Ilorin,Nigeria
1861,475,Aregbesola B.,60011031,Obafemi Awolowo University,Ife,Nigeria
1862,475,Soyele O.,60011031,Obafemi Awolowo University,Ife,Nigeria
1863,475,Effiom O.,60006448,University of Lagos,Lagos,Nigeria
1864,475,Gbotolorun O.,60006448,University of Lagos,Lagos,Nigeria
1865,475,Taiwo O.,60032480,Usmanu Danfodiyo University,Sokoto,Nigeria
1866,475,Amole I.,60004465,Bayero University,Kano,Nigeria
1867,476,Agbaje J.O.,60121202,Departement Beeldvorming &amp; Pathologie,Leuven,Belgium
1868,476,Olumuyiwa Adisa A.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
1869,476,Ivanova Petrova M.,60025063,KU Leuven,3000 Leuven,Belgium
1870,476,Adenike Olusanya A.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
1871,476,Osayomi T.,60006270,University of Ibadan,Ibadan,Nigeria
1872,476,Ajibola Effiom O.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
1873,476,Oladele Soyele O.,112951554,Obafemi Awolowo Teaching Hospital,Ife,Nigeria
1874,476,Gbenga Omitola O.,60029544,University of Port Harcourt,Port Harcourt,Nigeria
1875,476,Babajide Olawuyi A.,60199625,Lagos University Teaching Hospital,Lagos,Nigeria
1876,476,Obos Okiti R.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
1877,476,Eziafa Saiki T.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
1878,476,Fomete B.,60010799,Ahmadu Bello University,Zaria,Nigeria
1879,476,Aremu Ibikunle A.,60032480,Usmanu Danfodiyo University,Sokoto,Nigeria
1880,476,Okwuosa C.,60025390,University of Nigeria,Naukka,Nigeria
1881,476,Abimbola Olajide M.,60026284,Lagos State University Teaching Hospital,Lagos,Nigeria
1882,476,Mofoluwake Ladeji A.,60026284,Lagos State University Teaching Hospital,Lagos,Nigeria
1883,476,Emmanuel Adebiyi K.,60026284,Lagos State University Teaching Hospital,Lagos,Nigeria
1884,476,Mobola Emmanuel M.,60026284,Lagos State University Teaching Hospital,Lagos,Nigeria
1885,476,Sikiru Lawal H.,60031743,Federal Medical Centre Nigeria,,Nigeria
1886,476,Uwadia E.,60031743,Federal Medical Centre Nigeria,,Nigeria
1887,476,Oludare Fakuade B.,60031743,Federal Medical Centre Nigeria,,Nigeria
1888,476,Mohammed Abdullahi Y.,60031743,Federal Medical Centre Nigeria,,Nigeria
1889,476,Politis C.,60121202,Departement Beeldvorming &amp; Pathologie,Leuven,Belgium
1890,477,Kemoli A.,60048717,University of Nairobi,Nairobi,Kenya
1891,477,Gjørup H.,60023882,Aarhus Universitetshospital,Aarhus,Denmark
1892,477,Nørregaard M.L.M.,60029616,Aarhus Universitet,Aarhus,Denmark
1893,477,Lindholm M.,60024693,Medicinska fakulteten,Umea,Sweden
1894,477,Mulli T.,60048717,University of Nairobi,Nairobi,Kenya
1895,477,Johansson A.,60031040,Umeå Universitet,Umea,Sweden
1896,477,Haubek D.,60029616,Aarhus Universitet,Aarhus,Denmark
1897,478,Naidoo M.,60010499,University of KwaZulu-Natal,Durban,South Africa
1898,478,Singh S.,60010499,University of KwaZulu-Natal,Durban,South Africa
1899,479,Adeniyi A.A.,60025593,Lagos State University,Lagos,Nigeria
1900,479,Oyapero A.,60025593,Lagos State University,Lagos,Nigeria
1901,479,Ajieroh V.,60029850,Unilever,"London,",United Kingdom
1902,479,Sofola O.,60006448,University of Lagos,Lagos,Nigeria
1903,479,Asiyanbi O.,117698924,Ifako Ijaiye General Hospital,Lagos,Nigeria
1904,480,Josephin S.,60072796,University of Zambia,Lusaka,Zambia
1905,480,Nzala S.,60072796,University of Zambia,Lusaka,Zambia
1906,480,Baboo K.S.,60072796,University of Zambia,Lusaka,Zambia
1907,481,Akinyamoju C.,60018680,"University College Hospital, Ibadan",Ibadan,Nigeria
1908,481,Dairo D.,60006270,University of Ibadan,Ibadan,Nigeria
1909,481,Adeoye I.,60006270,University of Ibadan,Ibadan,Nigeria
1910,481,Akinyamoju A.,60006270,University of Ibadan,Ibadan,Nigeria
1911,482,Adesina O.M.,60011031,Obafemi Awolowo University,Ife,Nigeria
1912,482,Soyele O.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
1913,482,Oyetola E.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
1914,482,Fatusi O.A.,60011031,Obafemi Awolowo University,Ife,Nigeria
1915,483,Folayan M.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
1916,483,Folayan M.O.,60110453,Obafemi Awolowo University Teaching Hospitals Complex,Ife,Nigeria
1917,483,Chukwumah N.M.,60017980,University of Benin,Benin,Nigeria
1918,483,Popoola B.O.,60006270,University of Ibadan,Ibadan,Nigeria
1919,483,Temilola D.O.,60011031,Obafemi Awolowo University,Ife,Nigeria
1920,483,Onyejaka N.K.,60025390,University of Nigeria,Naukka,Nigeria
1921,483,Oyedele T.A.,60126119,Babcock University,Ilishan-Remo,Nigeria
1922,483,Oyedele T.A.,60126119,Babcock University,Ilishan-Remo,Nigeria
1923,483,Lawal F.B.,60006270,University of Ibadan,Ibadan,Nigeria
1924,484,Getaneh A.,60139101,St. Paul‘s Hospital Millennium Medical College,Addis Ababa,Ethiopia
1925,484,Derseh F.,60071196,Jimma University,Jimma,Ethiopia
1926,484,Abreha M.,60071196,Jimma University,Jimma,Ethiopia
1927,484,Yirtaw T.,60139101,St. Paul‘s Hospital Millennium Medical College,Addis Ababa,Ethiopia
1928,485,Leppilahti J.M.,60012954,Oulun Yliopisto,Oulu,Finland
1929,485,Harjunmaa U.,60011170,Tampere University,Tampere,Finland
1930,485,Järnstedt J.,60008760,University Hospital of Tampere,Tampere,Finland
1931,485,Mangani C.,60072660,University of Malawi,Zomba,Malawi
