"Study_ID","ID","Author","Affiliation ID","Affiliation","City","Country","TI","DO","UR","PY","lat","long"
261,1029,"Osunde O.",60104685,"Aminu Kano Teaching Hospital","Kano","Nigeria","Pediatric maxillofacial injuries at a Nigerian teaching hospital: A three-year review","10.4103/1119-3077.110126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879962600&doi=10.4103%2f1119-3077.110126&partnerID=40&md5=97b26b8d2e72e746d1b71a1aa117b8de",2013,11.9630456,8.55034210353827
261,1030,"Amole I.",60104685,"Aminu Kano Teaching Hospital","Kano","Nigeria","Pediatric maxillofacial injuries at a Nigerian teaching hospital: A three-year review","10.4103/1119-3077.110126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879962600&doi=10.4103%2f1119-3077.110126&partnerID=40&md5=97b26b8d2e72e746d1b71a1aa117b8de",2013,11.9630456,8.55034210353827
261,1031,"Ver-Or N.",60011416,"University of Abuja","Abuja","Nigeria","Pediatric maxillofacial injuries at a Nigerian teaching hospital: A three-year review","10.4103/1119-3077.110126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879962600&doi=10.4103%2f1119-3077.110126&partnerID=40&md5=97b26b8d2e72e746d1b71a1aa117b8de",2013,8.9807832,7.17798576090818
261,1032,"Akhiwu B.",60104685,"Aminu Kano Teaching Hospital","Kano","Nigeria","Pediatric maxillofacial injuries at a Nigerian teaching hospital: A three-year review","10.4103/1119-3077.110126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879962600&doi=10.4103%2f1119-3077.110126&partnerID=40&md5=97b26b8d2e72e746d1b71a1aa117b8de",2013,11.9630456,8.55034210353827
261,1033,"Adebola R.",60104685,"Aminu Kano Teaching Hospital","Kano","Nigeria","Pediatric maxillofacial injuries at a Nigerian teaching hospital: A three-year review","10.4103/1119-3077.110126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879962600&doi=10.4103%2f1119-3077.110126&partnerID=40&md5=97b26b8d2e72e746d1b71a1aa117b8de",2013,11.9630456,8.55034210353827
261,1034,"Iyogun C.",60104685,"Aminu Kano Teaching Hospital","Kano","Nigeria","Pediatric maxillofacial injuries at a Nigerian teaching hospital: A three-year review","10.4103/1119-3077.110126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879962600&doi=10.4103%2f1119-3077.110126&partnerID=40&md5=97b26b8d2e72e746d1b71a1aa117b8de",2013,11.9630456,8.55034210353827
261,1035,"Efunkoya A.",60104685,"Aminu Kano Teaching Hospital","Kano","Nigeria","Pediatric maxillofacial injuries at a Nigerian teaching hospital: A three-year review","10.4103/1119-3077.110126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879962600&doi=10.4103%2f1119-3077.110126&partnerID=40&md5=97b26b8d2e72e746d1b71a1aa117b8de",2013,11.9630456,8.55034210353827
262,1036,"Saheeb B.",60017980,"University of Benin","Benin","Nigeria","Reasons and pattern of tooth mortality in a Nigerian Urban teaching hospital","10.4103/1596-3519.112402","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879677879&doi=10.4103%2f1596-3519.112402&partnerID=40&md5=083c43a5941ee8ee6c7c96f5e7a4fdc5",2013,6.33441425,5.59982711348408
262,1037,"Sede M.",60017980,"University of Benin","Benin","Nigeria","Reasons and pattern of tooth mortality in a Nigerian Urban teaching hospital","10.4103/1596-3519.112402","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879677879&doi=10.4103%2f1596-3519.112402&partnerID=40&md5=083c43a5941ee8ee6c7c96f5e7a4fdc5",2013,6.33441425,5.59982711348408
264,1043,"Esebelahie N.O.",60021842,"Nnamdi Azikiwe University","Awka","Nigeria","Candida colonisation in asymptomatic HIV patients attending a tertiary hospital in Benin City, Nigeria","10.3402/ljm.v8i0.20322","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875359083&doi=10.3402%2fljm.v8i0.20322&partnerID=40&md5=a1741f4b3b64b2ad6a06501ead7de07d",2013,6.2479689,7.1143805
264,1044,"Enweani I.B.",60021842,"Nnamdi Azikiwe University","Awka","Nigeria","Candida colonisation in asymptomatic HIV patients attending a tertiary hospital in Benin City, Nigeria","10.3402/ljm.v8i0.20322","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875359083&doi=10.3402%2fljm.v8i0.20322&partnerID=40&md5=a1741f4b3b64b2ad6a06501ead7de07d",2013,6.2479689,7.1143805
264,1045,"Omoregie R.",60017980,"University of Benin","Benin","Nigeria","Candida colonisation in asymptomatic HIV patients attending a tertiary hospital in Benin City, Nigeria","10.3402/ljm.v8i0.20322","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875359083&doi=10.3402%2fljm.v8i0.20322&partnerID=40&md5=a1741f4b3b64b2ad6a06501ead7de07d",2013,6.33441425,5.59982711348408
265,1046,"Kutesa A.",60071676,"Makerere University","Kampala","Uganda","Weight, height and eruption times of permanent teeth of children aged 4-15 years in Kampala, Uganda","10.1186/1472-6831-13-15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874935886&doi=10.1186%2f1472-6831-13-15&partnerID=40&md5=f493a1edf3cc7bc3cec6769267725454",2013,0.335151,32.5682341763699
265,1047,"Nkamba E.",60071676,"Makerere University","Kampala","Uganda","Weight, height and eruption times of permanent teeth of children aged 4-15 years in Kampala, Uganda","10.1186/1472-6831-13-15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874935886&doi=10.1186%2f1472-6831-13-15&partnerID=40&md5=f493a1edf3cc7bc3cec6769267725454",2013,0.335151,32.5682341763699
265,1048,"Muwazi L.",60071676,"Makerere University","Kampala","Uganda","Weight, height and eruption times of permanent teeth of children aged 4-15 years in Kampala, Uganda","10.1186/1472-6831-13-15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874935886&doi=10.1186%2f1472-6831-13-15&partnerID=40&md5=f493a1edf3cc7bc3cec6769267725454",2013,0.335151,32.5682341763699
265,1049,"Buwembo W.",60071676,"Makerere University","Kampala","Uganda","Weight, height and eruption times of permanent teeth of children aged 4-15 years in Kampala, Uganda","10.1186/1472-6831-13-15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874935886&doi=10.1186%2f1472-6831-13-15&partnerID=40&md5=f493a1edf3cc7bc3cec6769267725454",2013,0.335151,32.5682341763699
265,1050,"Rwenyonyi C.",60071676,"Makerere University","Kampala","Uganda","Weight, height and eruption times of permanent teeth of children aged 4-15 years in Kampala, Uganda","10.1186/1472-6831-13-15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874935886&doi=10.1186%2f1472-6831-13-15&partnerID=40&md5=f493a1edf3cc7bc3cec6769267725454",2013,0.335151,32.5682341763699
267,1055,"Ola D.",60021435,"Barts and The London School of Medicine and Dentistry","London","United Kingdom","Family structure, socioeconomic position and utilization of oral health services among Nigerian senior secondary school pupils","10.1111/j.1752-7325.2012.00362.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878259423&doi=10.1111%2fj.1752-7325.2012.00362.x&partnerID=40&md5=1155cf6b4bb76f49ebf8efa4119a59db",2013,51.522169,-0.099289969233768
267,1056,"Gambôa A.B.O.",60021435,"Barts and The London School of Medicine and Dentistry","London","United Kingdom","Family structure, socioeconomic position and utilization of oral health services among Nigerian senior secondary school pupils","10.1111/j.1752-7325.2012.00362.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878259423&doi=10.1111%2fj.1752-7325.2012.00362.x&partnerID=40&md5=1155cf6b4bb76f49ebf8efa4119a59db",2013,51.522169,-0.099289969233768
267,1057,"Folayan M.O.",60011031,"Obafemi Awolowo University","Ife","Nigeria","Family structure, socioeconomic position and utilization of oral health services among Nigerian senior secondary school pupils","10.1111/j.1752-7325.2012.00362.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878259423&doi=10.1111%2fj.1752-7325.2012.00362.x&partnerID=40&md5=1155cf6b4bb76f49ebf8efa4119a59db",2013,7.5204371,4.52330036788097
267,1058,"Marcenes W.",60021435,"Barts and The London School of Medicine and Dentistry","London","United Kingdom","Family structure, socioeconomic position and utilization of oral health services among Nigerian senior secondary school pupils","10.1111/j.1752-7325.2012.00362.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878259423&doi=10.1111%2fj.1752-7325.2012.00362.x&partnerID=40&md5=1155cf6b4bb76f49ebf8efa4119a59db",2013,51.522169,-0.099289969233768
268,1059,"Koyio L.N.",60070578,"University of Nairobi School of Dental Sciences","Nairobi","Kenya","Attitudes, subjective norms, and intention to perform routine oral examination for oropharyngeal candidiasis as perceived by primary health-care providers in Nairobi Province","10.1111/j.1752-7325.2012.00353.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878257754&doi=10.1111%2fj.1752-7325.2012.00353.x&partnerID=40&md5=c257567c2e1689f45e0ccec5b482cf88",2013,-1.2933513,36.8047829459629
269,1066,"Newman-Nartey M.",60071887,"Korle Bu Teaching Hospital","Accra","Ghana","Astudy of cephalometric soft tissue profile among adolescents from the three West African countries of Nigeria, Ghana and Senegal","10.1179/1465313312Y.0000000033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876805130&doi=10.1179%2f1465313312Y.0000000033&partnerID=40&md5=768f2de67239947fe4f55037e5e597d6",2013,5.5383167,-0.226829367783661
270,1067,"Mbawalla H.",60029622,"Universitetet i Bergen","Bergen","Norway","Changes in adolescents' oral health status following oral health promotion activities in Tanzania","10.3109/00016357.2012.680907","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874466042&doi=10.3109%2f00016357.2012.680907&partnerID=40&md5=3bbf84ee8129e16e524564b360892e15",2013,60.26958,5.222626
270,1068,"Masalu J.",60029622,"Universitetet i Bergen","Bergen","Norway","Changes in adolescents' oral health status following oral health promotion activities in Tanzania","10.3109/00016357.2012.680907","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874466042&doi=10.3109%2f00016357.2012.680907&partnerID=40&md5=3bbf84ee8129e16e524564b360892e15",2013,60.26958,5.222626
271,1071,"Lawal A.",60006270,"University of Ibadan","Ibadan","Nigeria","Odontogenic tumours: A review of 266 cases","10.4317/jced.50949","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875072292&doi=10.4317%2fjced.50949&partnerID=40&md5=cbf8728dfc37b4b1b8254fd626085a74",2013,7.4470781,3.89349759828948
271,1072,"Adisa A.",60006270,"University of Ibadan","Ibadan","Nigeria","Odontogenic tumours: A review of 266 cases","10.4317/jced.50949","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875072292&doi=10.4317%2fjced.50949&partnerID=40&md5=cbf8728dfc37b4b1b8254fd626085a74",2013,7.4470781,3.89349759828948
271,1073,"Olusanya A.",60006270,"University of Ibadan","Ibadan","Nigeria","Odontogenic tumours: A review of 266 cases","10.4317/jced.50949","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875072292&doi=10.4317%2fjced.50949&partnerID=40&md5=cbf8728dfc37b4b1b8254fd626085a74",2013,7.4470781,3.89349759828948
272,1074,"Titinchi F.",60031569,"University of the Western Cape","Bellville","South Africa","Nevoid basal cell carcinoma syndrome: A 40-year study in the South African population","10.1111/j.1600-0714.2012.01188.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873252577&doi=10.1111%2fj.1600-0714.2012.01188.x&partnerID=40&md5=26029e1d6adf12c17f4a9f569abcc551",2013,-33.93273025,18.6286400458391
272,1075,"Nortje C.",60031569,"University of the Western Cape","Bellville","South Africa","Nevoid basal cell carcinoma syndrome: A 40-year study in the South African population","10.1111/j.1600-0714.2012.01188.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873252577&doi=10.1111%2fj.1600-0714.2012.01188.x&partnerID=40&md5=26029e1d6adf12c17f4a9f569abcc551",2013,-33.93273025,18.6286400458391
272,1076,"Parker M.",60031569,"University of the Western Cape","Bellville","South Africa","Nevoid basal cell carcinoma syndrome: A 40-year study in the South African population","10.1111/j.1600-0714.2012.01188.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873252577&doi=10.1111%2fj.1600-0714.2012.01188.x&partnerID=40&md5=26029e1d6adf12c17f4a9f569abcc551",2013,-33.93273025,18.6286400458391
272,1077,"van Rensburg L.",60031569,"University of the Western Cape","Bellville","South Africa","Nevoid basal cell carcinoma syndrome: A 40-year study in the South African population","10.1111/j.1600-0714.2012.01188.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873252577&doi=10.1111%2fj.1600-0714.2012.01188.x&partnerID=40&md5=26029e1d6adf12c17f4a9f569abcc551",2013,-33.93273025,18.6286400458391
273,1079,"Taye B.W.",60087393,"University of Gondar","Gondar","Ethiopia","Predictors of Dental caries among children 7-14 years old in Northwest Ethiopia: A community based cross-sectional study","10.1186/1472-6831-13-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872321556&doi=10.1186%2f1472-6831-13-7&partnerID=40&md5=6076f5a93e1694f58db5029d0ac0f124",2013,12.61629535,37.4546883994122
273,1080,"Ayele T.A.",60087393,"University of Gondar","Gondar","Ethiopia","Predictors of Dental caries among children 7-14 years old in Northwest Ethiopia: A community based cross-sectional study","10.1186/1472-6831-13-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872321556&doi=10.1186%2f1472-6831-13-7&partnerID=40&md5=6076f5a93e1694f58db5029d0ac0f124",2013,12.61629535,37.4546883994122
273,1081,"Gelaye K.A.",60087393,"University of Gondar","Gondar","Ethiopia","Predictors of Dental caries among children 7-14 years old in Northwest Ethiopia: A community based cross-sectional study","10.1186/1472-6831-13-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872321556&doi=10.1186%2f1472-6831-13-7&partnerID=40&md5=6076f5a93e1694f58db5029d0ac0f124",2013,12.61629535,37.4546883994122
274,1082,"Azodo C.",60017980,"University of Benin","Benin","Nigeria","Nigerian dental therapy students' knowledge, attitude, and willingness to care for patients with HIV","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881147727&partnerID=40&md5=c032ae73ad606466e8ebcedd4dc097ce",2013,6.33441425,5.59982711348408
274,1083,"Ehizele A.",60017980,"University of Benin","Benin","Nigeria","Nigerian dental therapy students' knowledge, attitude, and willingness to care for patients with HIV","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881147727&partnerID=40&md5=c032ae73ad606466e8ebcedd4dc097ce",2013,6.33441425,5.59982711348408
274,1084,"Umoh A.",60017980,"University of Benin","Benin","Nigeria","Nigerian dental therapy students' knowledge, attitude, and willingness to care for patients with HIV","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881147727&partnerID=40&md5=c032ae73ad606466e8ebcedd4dc097ce",2013,6.33441425,5.59982711348408
275,1086,"Lecor P.A.",60071540,"Universite Cheikh Anta Diop","Dakar","Senegal","Évaluation quantitative de la sécrétion et du pouvoir tampon de la salive au cours de la radiothérapie des cancers des voies aéro-digestives supérieures au Sénégals","10.1051/mbcb/2013088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996140616&doi=10.1051%2fmbcb%2f2013088&partnerID=40&md5=6b83729cbfed6bb98f11a4b140b7a8f1",2013,14.68724935,-17.464446447273
275,1087,"Dia-Tine S.",60071540,"Universite Cheikh Anta Diop","Dakar","Senegal","Évaluation quantitative de la sécrétion et du pouvoir tampon de la salive au cours de la radiothérapie des cancers des voies aéro-digestives supérieures au Sénégals","10.1051/mbcb/2013088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996140616&doi=10.1051%2fmbcb%2f2013088&partnerID=40&md5=6b83729cbfed6bb98f11a4b140b7a8f1",2013,14.68724935,-17.464446447273
275,1089,"Sall O.H.",60071540,"Universite Cheikh Anta Diop","Dakar","Senegal","Évaluation quantitative de la sécrétion et du pouvoir tampon de la salive au cours de la radiothérapie des cancers des voies aéro-digestives supérieures au Sénégals","10.1051/mbcb/2013088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996140616&doi=10.1051%2fmbcb%2f2013088&partnerID=40&md5=6b83729cbfed6bb98f11a4b140b7a8f1",2013,14.68724935,-17.464446447273
275,1090,"Dieng-Sarr F.Y.",60071540,"Universite Cheikh Anta Diop","Dakar","Senegal","Évaluation quantitative de la sécrétion et du pouvoir tampon de la salive au cours de la radiothérapie des cancers des voies aéro-digestives supérieures au Sénégals","10.1051/mbcb/2013088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996140616&doi=10.1051%2fmbcb%2f2013088&partnerID=40&md5=6b83729cbfed6bb98f11a4b140b7a8f1",2013,14.68724935,-17.464446447273
275,1091,"Koma G.",60071540,"Universite Cheikh Anta Diop","Dakar","Senegal","Évaluation quantitative de la sécrétion et du pouvoir tampon de la salive au cours de la radiothérapie des cancers des voies aéro-digestives supérieures au Sénégals","10.1051/mbcb/2013088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996140616&doi=10.1051%2fmbcb%2f2013088&partnerID=40&md5=6b83729cbfed6bb98f11a4b140b7a8f1",2013,14.68724935,-17.464446447273
